正念場,10740,しょうねんば,critical moment
流星群,10742,りゅうせいぐん,meteor swarm
退職金,10753,たいしょくきん,severance payment
不細工,10758,ぶさいく,clumsy (work); plain (e.g. looks)
不謹慎,10759,ふきんしん,indiscrete
誕生日,10795,たんじょうび,birthday
資産家,10797,しさんか,wealthy person
遺言状,10800,ゆいごんじょう,will
下半身,10805,かはんしん,lower half of body; lower half of body
勉強会,10810,べんきょうかい,study group
後遺症,10818,こういしょう,prognostic symptoms
新学期,10824,しんがっき,new school term
決定戦,10830,けっていせん,deciding match
法医学,10831,ほういがく,forensic medicine
視聴率,10840,しちょうりつ,ratings (of a television program) (programme)
請求書,10841,せいきゅうしょ,bill
不十分,10846,ふじゅうぶん,insufficient
力不足,10898,ちからぶそく,lack of ability
社長室,10917,しゃちょうしつ,president's office
親不孝,10922,おやふこう,lack of filial piety
食中毒,10932,しょくちゅうどく,food poisoning
大自然,10948,だいしぜん,nature
恐怖心,10954,きょうふしん,fear
調査員,10974,ちょうさいん,investigator
間一髪,10979,かんいっぱつ,hair's breadth
駄菓子,10984,だがし,cheap sweets
万年筆,10988,まんねんひつ,fountain pen; fountain pen; fountain pen
保育士,10995,ほいくし,nursery school teacher
山小屋,11007,やまごや,hut (esp. on a mountain)
心配性,11011,しんぱいしょう,prone to worrying
醍醐味,11033,だいごみ,the real pleasure (of something)
主催者,11036,しゅさいしゃ,sponsor
再就職,11039,さいしゅうしょく,reemployment
反逆者,11043,はんぎゃくしゃ,rebel
難易度,11063,なんいど,degree of difficulty
大冒険,11079,だいぼうけん,great adventure
監察医,11090,かんさつい,medical coroner
社会的,11091,しゃかいてき,social
高性能,11101,こうせいのう,high efficiency
土壇場,11110,どたんば,last moment
車椅子,11132,くるまいす,wheelchair
一番上,11142,いちばんうえ,topmost
刺激的,11145,しげきてき,stimulating
失敗作,11150,しっぱいさく,failed creative work
大勝利,11193,だいしょうり,huge win
心理的,11200,しんりてき,psychological
所有者,11202,しょゆうしゃ,owner
美術品,11217,びじゅつひん,work of art
参事官,11236,さんじかん,councillor
感情的,11246,かんじょうてき,emotional
